Log Name,File Name,solfndby,Nodes,Active,LPit/n,IntInf,BestBound,BestSolution,Gap,Time
test13184025.run600.npmv07.log,npmv07,,22,0,24.4,1,1.048098e+11,1.048098e+11,0.00%,15.44
test13184025.run601.ns1111636.log,ns1111636,,6685,1977,3335,94,1.563096e+02,1.700000e+02,8.05%,7200
test13184025.run602.ns1116954.log,ns1116954,,1,1,25244,647,0.000000e+00,0.000000e+00,0.00%,50.60
test13184025.run603.ns1208400.log,ns1208400,,351,352,168.8,256,2.000000e+00,2.000000e+00,0.00%,4.66
test13184025.run604.ns1430538.log,ns1430538,,11451,1701,4361,61,7.766834e+01,8.800000e+01,11.7%,7200
test13184025.run605.ns1644855.log,ns1644855,,687,0,6260,478,-1.524333e+03,-1.524333e+03,0.00%,1663
test13184025.run606.ns1760995.log,ns1760995,,500,4,1992,2,-5.764273e+02,-5.492144e+02,4.72%,457
test13184025.run607.ns1830653.log,ns1830653,,1940,0,182.9,117,2.062200e+04,2.062200e+04,0.00%,9.56
test13184025.run608.ns1952667.log,ns1952667,,3454,0,4.9,31,0.000000e+00,0.000000e+00,0.00%,23.60
test13184025.run609.ns2034125.log,ns2034125,,2,1,2627,40,1.899210e+05,1.900210e+05,0.05%,7200
test13184025.run610.ns2071214.log,ns2071214,,2765691,0,12.3,10,5.070000e+02,5.070000e+02,0.00%,1282
test13184025.run611.ns4-pr6.log,ns4-pr6,,1,0,806.0,2,2.931400e+04,2.931400e+04,0.00%,0.27
test13184025.run612.nsa.log,nsa,,513,0,24.2,1,1.200000e+02,1.200000e+02,0.00%,0.33
test13184025.run613.nsrand-ipx.log,nsrand-ipx,,26338,0,54.7,80,5.120000e+04,5.120000e+04,0.00%,67.85
test13184025.run614.nu120-pr12.log,nu120-pr12,,154,0,49.4,26,4.221500e+04,4.221500e+04,0.00%,1.73
test13184025.run615.nu120-pr9.log,nu120-pr9,,103799,0,367.3,578,2.494500e+04,2.494500e+04,0.00%,1299
test13184025.run616.nu25-pr12.log,nu25-pr12,,188,0,18.5,49,5.390500e+04,5.390500e+04,0.00%,1.31
test13184025.run617.nu4-pr9.log,nu4-pr9,,10076,0,56.7,154,3.552000e+04,3.552000e+04,0.00%,23.05
test13184025.run618.nursesched-medium04.log,nursesched-medium04,,407,0,503.5,8,2.370000e+02,2.370000e+02,0.00%,64.51
test13184025.run619.nursesched-medium-hint03.log,nursesched-medium-hint03,,33117,17293,1365,502,9.371554e+01,3.740000e+02,74.9%,7200
test13184025.run620.nursesched-sprint02.log,nursesched-sprint02,,1,0,6719,0,5.800000e+01,5.800000e+01,0.00%,2.83
test13184025.run621.nursesched-sprint-hidden09.log,nursesched-sprint-hidden09,,65,0,1068,123,3.380000e+02,3.380000e+02,0.00%,21.27
test13184025.run622.nursesched-sprint-late03.log,nursesched-sprint-late03,,42,0,800.0,455,4.800000e+01,4.800000e+01,0.00%,15.14
test13184025.run623.nw04.log,nw04,,1,0,253.0,12,1.686200e+04,1.686200e+04,0.00%,1.92
test13184025.run624.ofi2.log,ofi2,,98940,57660,139.7,855,6.130300e+09,7.911568e+10,92.3%,7200
test13184025.run625.ofi.log,ofi,,110271,1325,16.7,25,6.154094e+09,6.155421e+09,0.02%,7200
test13184025.run626.oocsp-racks030e6cci.log,oocsp-racks030e6cci,,1,0,0.0,0,0.000000e+00,0.000000e+00,0.00%,3.50
test13184025.run628.opm2-z10-s4.log,opm2-z10-s4,,17572,0,355.2,3448,-3.326900e+04,-3.326900e+04,0.00%,6041
test13184025.run629.opm2-z12-s8.log,opm2-z12-s8,,1758,230,1853,6516,-6.668282e+04,-5.830200e+04,12.6%,7200
test13184025.run630.opm2-z6-s1.log,opm2-z6-s1,,799,0,87.2,2,-6.202000e+03,-6.202000e+03,0.00%,17.34
test13184025.run631.opm2-z7-s8.log,opm2-z7-s8,,1034,0,77.2,6,-1.124200e+04,-1.124200e+04,0.00%,24.42
test13184025.run632.opm2-z8-s0.log,opm2-z8-s0,,1413,0,229.9,3,-1.577500e+04,-1.577500e+04,0.00%,172
test13184025.run633.opt1217.log,opt1217,,1,0,769.0,23,-1.600000e+01,-1.600000e+01,0.00%,0.15
test13184025.run634.osorio-cta.log,osorio-cta,,1,0,245.0,2,2.893920e-02,2.893920e-02,0.00%,0.42
test13184025.run635.p0201.log,p0201,,87,0,18.1,0,7.615000e+03,7.615000e+03,0.00%,0.21
test13184025.run636.p200x1188c.log,p200x1188c,,1,0,617.0,0,1.507800e+04,1.507800e+04,0.00%,0.45
test13184025.run638.p500x2988c.log,p500x2988c,,1,0,220.0,0,1.521500e+04,1.521500e+04,0.00%,0.61
test13184025.run639.p500x2988d.log,p500x2988d,,1,0,187.0,18,6.000000e+00,6.000000e+00,0.00%,0.42
test13184025.run640.p500x2988.log,p500x2988,,6096,0,18.5,18,7.183600e+04,7.183600e+04,0.00%,20.44
test13184025.run641.pb-fit2d.log,pb-fit2d,,18241,0,24.6,30,-2.042500e+04,-2.042500e+04,0.00%,342
test13184025.run642.peg-solitaire-a3.log,peg-solitaire-a3,,5077,0,638.6,571,1.000000e+00,1.000000e+00,0.00%,158
test13184025.run643.pg5_34.log,pg5_34,,104696,0,29.0,2,-1.433935e+04,-1.433935e+04,0.00%,118
test13184025.run644.pg.log,pg,,1399,0,78.7,2,-8.674343e+03,-8.674343e+03,0.00%,3.85
test13184025.run645.physiciansched3-3.log,physiciansched3-3,,14603,0,2164,918,2.623271e+06,2.623271e+06,0.00%,2323
test13184025.run646.physiciansched3-4.log,physiciansched3-4,,38433,882,4370,867,1.470776e+06,1.493781e+06,1.54%,7200
test13184025.run647.physiciansched5-3.log,physiciansched5-3,,299645,0,533.1,152,2.110000e+04,2.110000e+04,0.00%,2815
test13184025.run648.physiciansched6-1.log,physiciansched6-1,,101,0,3249,256,2.850100e+04,2.850100e+04,0.00%,41.05
test13184025.run649.physiciansched6-2.log,physiciansched6-2,,1,0,0.0,95,4.932400e+04,4.932400e+04,0.00%,1.11
test13184025.run650.pigeon-08.log,pigeon-08,,149,0,6.2,2,-7.000000e+03,-7.000000e+03,0.00%,0.06
test13184025.run651.pigeon-10.log,pigeon-10,,417,0,6.2,2,-9.000000e+03,-9.000000e+03,0.00%,0.10
test13184025.run652.pigeon-13.log,pigeon-13,,720,0,4.3,2,-1.200000e+04,-1.200000e+04,0.00%,0.22
test13184025.run653.pigeon-16.log,pigeon-16,,916,0,6.5,2,-1.500000e+04,-1.500000e+04,0.00%,0.35
test13184025.run654.pigeon-20.log,pigeon-20,,677,0,11.3,2,-1.900000e+04,-1.900000e+04,0.00%,0.35
test13184025.run655.piperout-03.log,piperout-03,,1,0,150.0,10,7.498200e+04,7.498200e+04,0.00%,1.84
test13184025.run656.piperout-08.log,piperout-08,,1,0,2685,1,1.250550e+05,1.250550e+05,0.00%,2.36
test13184025.run657.piperout-27.log,piperout-27,,1,0,167.0,57,8.124000e+03,8.124000e+03,0.00%,2.75
test13184025.run658.piperout-d20.log,piperout-d20,,1,0,0.0,125,2.994800e+04,2.994800e+04,0.00%,2.29
test13184025.run659.piperout-d27.log,piperout-d27,,1,0,50.0,47,8.124000e+03,8.124000e+03,0.00%,2.46
test13184025.run660.pk1.log,pk1,,189392,0,8.4,10,1.100000e+01,1.100000e+01,0.00%,6.04
test13184025.run661.ponderthis0517-inf.log,ponderthis0517-inf,,1342,410,11.3,31,1.000000e+30,--,0.00%,0.66
test13184025.run662.probportfolio.log,probportfolio,,44242361,4755641,18.9,27,1.391959e+01,1.687626e+01,17.5%,7200
test13184025.run663.prod1.log,prod1,,37768,0,6.8,14,-5.600000e+01,-5.600000e+01,0.00%,5.02
test13184025.run664.prod2.log,prod2,,93717,0,12.3,15,-6.200000e+01,-6.200000e+01,0.00%,14.66
test13184025.run665.proteindesign121hz512p9.log,proteindesign121hz512p9,,112865,0,144.0,205,1.473000e+03,1.473000e+03,0.00%,2837
test13184025.run666.proteindesign121pgb11p9.log,proteindesign121pgb11p9,,36169,0,159.7,237,1.209000e+03,1.209000e+03,0.00%,1335
test13184025.run667.proteindesign122trx11p8.log,proteindesign122trx11p8,,22351,0,198.2,280,1.747000e+03,1.747000e+03,0.00%,895
test13184025.run668.pw-myciel4.log,pw-myciel4,,16422,97,83.6,99,1.000000e+01,1.000000e+01,0.00%,14.84
test13184025.run669.pythago7824.log,pythago7824,,272188,7090,632.6,955,0.000000e+00,--,Inf,7200
test13184025.run670.qap10.log,qap10,,5,0,2528,1260,3.400000e+02,3.400000e+02,0.00%,3.69
test13184025.run671.qiu.log,qiu,,3101,0,52.2,26,-1.328731e+02,-1.328731e+02,0.00%,3.21
test13184025.run672.qnet1.log,qnet1,,2,0,947.0,117,1.602969e+04,1.602969e+04,0.00%,0.47
test13184025.run673.qnet1_o.log,qnet1_o,,4,0,685.5,0,1.602969e+04,1.602969e+04,0.00%,0.70
test13184025.run674.queens-30.log,queens-30,,301307,1642,58.4,395,-6.808479e+01,-3.900000e+01,42.7%,7200
test13184025.run675.r50x360.log,r50x360,,395,0,163.8,62,1.653000e+03,1.653000e+03,0.00%,3.11
test13184025.run676.radiationm18-12-05.log,radiationm18-12-05,,93160,0,99.9,271,1.756600e+04,1.756600e+04,0.00%,201
test13184025.run677.radiationm40-10-02.log,radiationm40-10-02,,2423622,9846,55.4,479,1.553263e+05,1.553310e+05,0.00%,7200
test13184025.run678.rail01.log,rail01,,509,0,3877,4063,-7.056996e+01,-7.056996e+01,0.00%,528
test13184025.run679.rail02.log,rail02,,483,0,3065,4957,-2.004499e+02,-2.004499e+02,0.00%,395
test13184025.run680.rail03.log,rail03,,0,1,--,0,-1.729755e+04,--,Inf,19.00
test13184025.run681.rail507.log,rail507,,1874,0,257.0,217,1.740000e+02,1.740000e+02,0.00%,67.82
test13184025.run682.railway_8_1_0.log,railway_8_1_0,,5448,0,26.4,49,4.000000e+02,4.000000e+02,0.00%,6.09
test13184025.run683.ran12x21.log,ran12x21,,2155,0,113.4,55,3.664000e+03,3.664000e+03,0.00%,6.76
test13184025.run684.ran13x13.log,ran13x13,,1489,0,108.8,41,3.252000e+03,3.252000e+03,0.00%,4.10
test13184025.run685.ran14x18-disj-8.log,ran14x18-disj-8,,38847,0,82.9,66,3.712000e+03,3.712000e+03,0.00%,96.29
test13184025.run686.rd-rplusc-21.log,rd-rplusc-21,,34641,0,14.6,21,1.653953e+05,1.653953e+05,0.00%,46.80
test13184025.run687.reblock115.log,reblock115,,1297683,0,14.9,182,-3.680060e+07,-3.680060e+07,0.00%,613
test13184025.run688.reblock166.log,reblock166,,109011,0,13.1,33,-6.000522e+08,-6.000522e+08,0.00%,61.50
test13184025.run689.reblock354.log,reblock354,,5128905,667285,29.7,37,-3.935796e+07,-3.920750e+07,0.38%,7200
test13184025.run690.reblock420.log,reblock420,,224416,0,11.2,53,-5.177925e+08,-5.177925e+08,0.00%,229
test13184025.run691.rentacar.log,rentacar,,20,0,87.2,2,3.035676e+07,3.035676e+07,0.00%,0.51
test13184025.run692.rlp1.log,rlp1,,151828167,0,9.7,26,1.500000e+01,1.500000e+01,0.00%,6230
test13184025.run693.rmatr100-p10.log,rmatr100-p10,,861,0,144.4,38,4.230000e+02,4.230000e+02,0.00%,8.34
test13184025.run694.rmatr100-p5.log,rmatr100-p5,,698,0,228.1,39,9.760000e+02,9.760000e+02,0.00%,33.32
test13184025.run695.rmatr200-p10.log,rmatr200-p10,,68125,11986,584.0,71,1.922120e+03,2.017000e+03,4.70%,7200
test13184025.run696.rmatr200-p20.log,rmatr200-p20,,243452,31321,315.1,66,8.120982e+02,8.370000e+02,2.98%,7200
test13184025.run697.rmatr200-p5.log,rmatr200-p5,,22144,0,764.9,38,4.521000e+03,4.521000e+03,0.00%,3991
test13184025.run698.rocI-3-11.log,rocI-3-11,,792,0,48.5,53,-5.030300e+04,-5.030300e+04,0.00%,1.68
test13184025.run699.rocI-4-11.log,rocI-4-11,,54044,0,55.0,60,-6.020203e+06,-6.020203e+06,0.00%,56.35
test13184025.run700.rocII-5-11.log,rocII-5-11,,255582,0,30.9,74,-6.675505e+00,-6.675505e+00,0.00%,513
test13184025.run701.rococoB10-011000.log,rococoB10-011000,,171073,0,439.4,702,1.944900e+04,1.944900e+04,0.00%,2481
test13184025.run702.rococoC10-001000.log,rococoC10-001000,,7365,0,392.2,246,1.146000e+04,1.146000e+04,0.00%,76.38
test13184025.run703.rococoC11-010100.log,rococoC11-010100,,68253,4468,2187,1396,1.952239e+04,2.088900e+04,6.54%,7200
test13184025.run704.rococoC11-011100.log,rococoC11-011100,,86791,0,1049,879,2.088900e+04,2.088900e+04,0.00%,3443
test13184025.run705.rococoC12-010001.log,rococoC12-010001,,82716,28314,1374,84,3.265164e+04,3.490400e+04,6.45%,7200
test13184025.run706.roi2alpha3n4.log,roi2alpha3n4,,2294,0,135.1,168,-6.320849e+01,-6.320849e+01,0.00%,53.32
test13184025.run707.roi5alpha10n8.log,roi5alpha10n8,,16451,0,778.6,650,-5.232227e+01,-5.232227e+01,0.00%,1900
test13184025.run708.roll3000.log,roll3000,,1838,0,164.1,113,1.289000e+04,1.289000e+04,0.00%,9.11
test13184025.run709.rout.log,rout,,2298,0,47.5,30,1.077560e+03,1.077560e+03,0.00%,1.61
test13184025.run710.rpp22falsei.log,rpp22falsei,,3006,0,279.8,34,0.000000e+00,0.000000e+00,0.00%,30.58
test13184025.run711.rvb-sub.log,rvb-sub,,753754,16228,39.0,25,1.225443e+01,1.693666e+01,27.6%,7200
test13184025.run712.s100.log,s100,,95,94,82539,115,-1.702894e-01,-1.640406e-01,3.67%,7200
test13184025.run713.s1234.log,s1234,,33788,7956,5984,2311,1.613475e+01,2.900000e+01,44.4%,7200
test13184025.run714.s250r10.log,s250r10,,310,0,155.8,63,-1.717800e-01,-1.717800e-01,0.00%,82.75
test13184025.run715.s55.log,s55,,1,0,0.0,6,-2.215177e+01,-2.215177e+01,0.00%,6.28
test13184025.run716.satellites2-25.log,satellites2-25,,333,0,795.1,664,-1.900000e+01,-1.900000e+01,0.00%,71.73
test13184025.run717.satellites2-40.log,satellites2-40,,407,0,496.0,645,-1.900000e+01,-1.900000e+01,0.00%,52.08
test13184025.run718.satellites2-60-fs.log,satellites2-60-fs,,1508,0,474.4,514,-1.900000e+01,-1.900000e+01,0.00%,80.09
test13184025.run719.satellites3-25.log,satellites3-25,,2152,246,5200,400,-3.300000e+01,-2.500000e+01,24.2%,7200
test13184025.run720.satellites4-25.log,satellites4-25,,1385,87,6719,1227,-3.500000e+01,-2.500000e+01,28.6%,7200
test13184025.run721.savsched1.log,savsched1,,1,0,25768,0,3.217700e+03,3.217700e+03,0.00%,124
test13184025.run722.sct2.log,sct2,,5627,0,349.3,34,-2.309892e+02,-2.309892e+02,0.00%,28.99
test13184025.run723.sct31.log,sct31,,648448,0,62.5,83,-2.931709e+01,-2.931709e+01,0.00%,1259
test13184025.run724.sct32.log,sct32,,1029308,560353,166.7,86,-1.804499e+01,-1.636994e+01,9.28%,7200
test13184025.run725.set3-10.log,set3-10,,1498905,478726,185.0,25,1.240740e+05,1.947402e+05,36.3%,7200
test13184025.run726.set3-15.log,set3-15,,1658227,398003,202.5,105,8.963467e+04,1.265460e+05,29.2%,7200
test13184025.run727.set3-20.log,set3-20,,1406905,452804,216.0,112,1.076974e+05,1.660441e+05,35.1%,7200
test13184025.run728.seymour1.log,seymour1,,1294,0,297.6,47,4.107637e+02,4.107637e+02,0.00%,14.02
test13184025.run729.seymour.log,seymour,,166576,0,332.0,450,4.230000e+02,4.230000e+02,0.00%,1863
test13184025.run730.shiftreg1-4.log,shiftreg1-4,,615511,0,131.5,279,1.326697e+02,1.326697e+02,0.00%,1965
test13184025.run731.shiftreg2-7.log,shiftreg2-7,,1857060,206248,116.2,305,2.303947e+02,2.306241e+02,0.10%,7200
test13184025.run732.shipschedule3shipsi.log,shipschedule3shipsi,,2,0,438.0,0,-2.656500e+05,-2.656500e+05,0.00%,0.93
test13184025.run733.shipschedule6shipsmixi.log,shipschedule6shipsmixi,,253,0,154.0,0,-3.016500e+05,-3.016500e+05,0.00%,2.66
test13184025.run734.shipschedule8shipsmixuci.log,shipschedule8shipsmixuci,,2998,0,77.7,112,-3.891000e+05,-3.891000e+05,0.00%,6.82
test13184025.run735.shs1023.log,shs1023,,958,387,7725,211,1.301935e+04,1.945422e+05,93.3%,7200
test13184025.run736.sing326.log,sing326,,37538,0,59.2,797,7.753675e+06,7.753675e+06,0.00%,893
test13184025.run737.sing44.log,sing44,,76430,0,24.9,129,8.128831e+06,8.128831e+06,0.00%,1369
test13184025.run738.snip10x10-35r1budget17.log,snip10x10-35r1budget17,,6490,1533,11538,15,6.736005e+01,7.295562e+01,7.67%,7200
test13184025.run739.snp-02-004-104.log,snp-02-004-104,,589659,46845,1.0,7,5.867888e+08,5.868033e+08,0.00%,7200
test13184025.run740.sorrell3.log,sorrell3,,260778,0,126.1,124,-1.600000e+01,-1.600000e+01,0.00%,2476
test13184025.run741.sorrell4.log,sorrell4,,24637,7614,656.2,102,-3.299655e+01,-2.300000e+01,30.3%,7200
test13184025.run742.sorrell8.log,sorrell8,,1955099,661131,130.2,1117,-3.650341e+02,-3.460000e+02,5.21%,7200
test13184025.run743.sp150x300d.log,sp150x300d,,1,0,463.0,7,6.900000e+01,6.900000e+01,0.00%,0.18
test13184025.run744.sp97ar.log,sp97ar,,42722,0,129.0,189,6.607056e+08,6.607056e+08,0.00%,330
test13184025.run745.sp97ic.log,sp97ic,,66389,0,81.9,100,4.276845e+08,4.276845e+08,0.00%,346
test13184025.run746.sp98ar.log,sp98ar,,12941,0,137.1,171,5.297406e+08,5.297406e+08,0.00%,145
test13184025.run747.sp98ic.log,sp98ic,,6718,0,102.1,60,4.491448e+08,4.491448e+08,0.00%,67.46
test13184025.run748.sp98ir.log,sp98ir,,2963,0,57.9,68,2.196768e+08,2.196768e+08,0.00%,8.72
test13184025.run749.splice1k1i.log,splice1k1i,,14901,1668,800.4,4233,-1.308000e+03,-3.500000e+02,73.2%,7200
test13184025.run750.splice1k1.log,splice1k1,,1,1,9298,1841,-3.940000e+02,-3.940000e+02,0.00%,75.76
test13184025.run751.square23.log,square23,,172,0,267.6,26,1.300000e+01,1.300000e+01,0.00%,10.92
test13184025.run752.square31.log,square31,,3282,0,399.5,375,1.500000e+01,1.500000e+01,0.00%,270
test13184025.run753.square37.log,square37,,5000,4,807.4,556,1.276363e+01,1.500000e+01,14.9%,1040
test13184025.run754.square41.log,square41,,13474,0,942.7,653,1.500000e+01,1.500000e+01,0.00%,3817
test13184025.run755.square47.log,square47,,1680,278,3850,557,9.967971e+00,1.600000e+01,37.7%,7200
test13184025.run756.stein15inf.log,stein15inf,,45,0,4.9,11,1.000000e+30,--,0.00%,0.09
test13184025.run757.stein45inf.log,stein45inf,,770,0,13.6,32,1.000000e+30,--,0.00%,0.25
test13184025.run758.stein9inf.log,stein9inf,,1,0,44.0,6,1.000000e+30,--,0.00%,0.05
test13184025.run759.stoch-vrpvrp-s5v2c8vrp-v2c8i.log,stoch-vrpvrp-s5v2c8vrp-v2c8i,,12120279,2491831,23.4,113,1.925754e+02,3.300000e+02,41.6%,7200
test13184025.run760.stp3d.log,stp3d,,1180,616,8886,2802,4.839293e+02,--,Inf,7200
test13184025.run761.supportcase10.log,supportcase10,,1470,116,21153,4004,5.263352e+00,7.000000e+00,24.8%,7200
test13184025.run762.supportcase11.log,supportcase11,,1,0,0.0,0,-1.428200e+01,-1.428200e+01,0.00%,1322
test13184025.run763.supportcase12.log,supportcase12,,71580,33373,1346,70,-7.559533e+03,-7.539525e+03,0.26%,7200
test13184025.run764.supportcase14.log,supportcase14,,1,0,114.0,0,2.880000e+02,2.880000e+02,0.00%,0.04
test13184025.run765.supportcase16.log,supportcase16,,1,0,78.0,30,2.880000e+02,2.880000e+02,0.00%,0.05
test13184025.run766.supportcase17.log,supportcase17,,2781,0,62.7,104,1.330000e+03,1.330000e+03,0.00%,8.94
test13184025.run767.supportcase18.log,supportcase18,,3,0,2047,87,4.800000e+01,4.800000e+01,0.00%,2.90
test13184025.run768.supportcase19.log,supportcase19,,191,172,1365,1688,1.267721e+07,--,Inf,7200
test13184025.run769.supportcase1.log,supportcase1,,0,1,--,9762,2.076900e+04,--,Inf,8.97
test13184025.run770.supportcase20.log,supportcase20,,631292,0,14.3,213,4.559200e+04,4.559200e+04,0.00%,4920
test13184025.run771.supportcase21i.log,supportcase21i,,544,1,3.6,0,2.000000e+01,2.000000e+01,0.00%,6.26
test13184025.run772.supportcase22.log,supportcase22,,156,137,12808,4555,7.887121e-01,--,Inf,7200
test13184025.run773.supportcase25.log,supportcase25,,251425,0,91.9,216,4.829281e-02,4.829281e-02,0.00%,1266
test13184025.run774.supportcase26.log,supportcase26,,1694321,0,10.0,25,1.745124e+03,1.745124e+03,0.00%,363
test13184025.run775.supportcase27i.log,supportcase27i,,4010,0,34.4,110,1.330000e+03,1.330000e+03,0.00%,14.61
test13184025.run776.supportcase28i.log,supportcase28i,,544,1,4.0,0,2.000000e+01,2.000000e+01,0.00%,10.07
test13184025.run777.supportcase29.log,supportcase29,,1,0,55299,32,1.000000e+30,--,0.00%,20.39
test13184025.run778.supportcase33.log,supportcase33,,1199,0,50.5,91,-3.450000e+02,-3.450000e+02,0.00%,12.19
test13184025.run779.supportcase34.log,supportcase34,,2315,0,336.6,83,8.400000e+01,8.400000e+01,0.00%,46.60
test13184025.run780.supportcase37.log,supportcase37,,57,0,3157,2,-1.048960e+03,-1.048960e+03,0.00%,55.99
test13184025.run781.supportcase3.log,supportcase3,,1,1,5647,1272,0.000000e+00,0.000000e+00,0.00%,2.66
test13184025.run782.supportcase40.log,supportcase40,,25264,0,234.3,28,2.425631e+04,2.425631e+04,0.00%,273
test13184025.run783.supportcase42.log,supportcase42,,51759,0,2.9,204,7.758631e+00,7.758631e+00,0.00%,171
test13184025.run784.supportcase43.log,supportcase43,,1,0,0.0,0,0.000000e+00,0.000000e+00,0.00%,4.32
test13184025.run785.supportcase4.log,supportcase4,,1,1,6222,713,0.000000e+00,0.000000e+00,0.00%,1.60
test13184025.run786.supportcase6.log,supportcase6,,49,0,350.1,100,5.190648e+04,5.190648e+04,0.00%,32.78
test13184025.run787.supportcase7.log,supportcase7,,12,0,2186,25,-1.132223e+03,-1.132223e+03,0.00%,27.97
test13184025.run788.swath1.log,swath1,,873,0,12.6,27,3.790713e+02,3.790713e+02,0.00%,4.19
test13184025.run789.swath2.log,swath2,,1332,0,11.4,33,3.851997e+02,3.851997e+02,0.00%,6.45
test13184025.run790.swath3.log,swath3,,6978,0,18.8,37,3.977613e+02,3.977613e+02,0.00%,19.00
test13184025.run791.swath.log,swath,,17665396,972788,5.7,28,4.350369e+02,4.674075e+02,6.93%,7200
test13184025.run792.t11nonreg.log,t11nonreg,,0,1,--,536,1.029040e+06,1.240648e+06,17.1%,604
test13184025.run793.ta1-UUM.log,ta1-UUM,,57943,0,39.1,28,7.518328e+06,7.518328e+06,0.00%,26.16
test13184025.run794.ta2-UUE.log,ta2-UUE,,3703,0,146.9,3,3.787173e+07,3.787173e+07,0.00%,17.56
test13184025.run795.tanglegram4.log,tanglegram4,,34,0,1344,666,1.069600e+04,1.069600e+04,0.00%,3.63
test13184025.run796.tanglegram6.log,tanglegram6,,7,0,2321,0,1.224000e+03,1.224000e+03,0.00%,1.13
test13184025.run797.tbfp-bigm.log,tbfp-bigm,,15682016,1298277,37.3,51,1.252104e+01,2.495486e+01,49.8%,7200
test13184025.run798.tbfp-network.log,tbfp-network,,408,0,726.0,190,2.416319e+01,2.416319e+01,0.00%,126
test13184025.run799.Test3.log,Test3,,17,0,74.4,0,2.673520e+06,2.673520e+06,0.00%,1.41
test13184025.run800.thor50dday.log,thor50dday,,1,0,32861,272,4.041700e+04,4.041700e+04,0.00%,142
test13184025.run801.timtab1CUTS.log,timtab1CUTS,,5741,0,94.7,95,7.647720e+05,7.647720e+05,0.00%,9.85
test13184025.run802.timtab1.log,timtab1,,25958,0,45.9,83,7.647720e+05,7.647720e+05,0.00%,25.27
test13184025.run803.toll-like.log,toll-like,,10974,0,909.0,1301,6.100000e+02,6.100000e+02,0.00%,526
test13184025.run804.tpl-tub-ss16.log,tpl-tub-ss16,,63,63,22131,1613,1.504371e+05,4.673790e+05,67.8%,7200
test13184025.run805.tr12-30.log,tr12-30,,151721,0,11.9,43,1.305960e+05,1.305960e+05,0.00%,81.81
test13184025.run806.traininstance2.log,traininstance2,,463736,0,7.0,48,7.182000e+04,7.182000e+04,0.00%,81.35
test13184025.run807.traininstance6.log,traininstance6,,4878,0,5.1,41,2.829000e+04,2.829000e+04,0.00%,1.28
test13184025.run808.transportmoment.log,transportmoment,,349,0,25.1,0,-3.063104e+09,-3.063104e+09,0.00%,23.03
test13184025.run809.trento1.log,trento1,,19507,0,238.1,259,5.189487e+06,5.189487e+06,0.00%,209
